Timestamp,Cycle,Phase,DocNo,Success,LineErrors,Duration_Ms,Elapsed_Sec,BatchId
2026-03-28 09:19:27.725,1,SO,102990,1,0,582,106,LT-20260328-091741
2026-03-28 09:19:28.293,1,SO,102991,1,0,566,106.5,LT-20260328-091741
2026-03-28 09:19:28.863,1,SO,102992,1,0,568,107.1,LT-20260328-091741
2026-03-28 09:19:29.460,1,SO,102993,1,0,595,107.7,LT-20260328-091741
2026-03-28 09:19:30.075,1,SO,102994,1,0,613,108.3,LT-20260328-091741
2026-03-28 09:19:30.705,1,SO,102995,1,0,628,108.9,LT-20260328-091741
2026-03-28 09:19:31.470,1,SO,102996,1,0,763,109.7,LT-20260328-091741
2026-03-28 09:19:32.261,1,SO,102997,1,0,790,110.5,LT-20260328-091741
2026-03-28 09:19:33.040,1,SO,102998,1,0,777,111.3,LT-20260328-091741
2026-03-28 09:19:33.788,1,SO,102999,1,0,746,112,LT-20260328-091741
2026-03-28 09:19:34.599,1,SO,103000,1,0,808,112.8,LT-20260328-091741
2026-03-28 09:19:35.367,1,SO,103001,1,0,766,113.6,LT-20260328-091741
2026-03-28 09:19:36.159,1,SO,103002,1,0,790,114.4,LT-20260328-091741
2026-03-28 09:19:36.905,1,SO,103003,1,0,745,115.2,LT-20260328-091741
2026-03-28 09:19:37.677,1,SO,103004,1,0,770,115.9,LT-20260328-091741
2026-03-28 09:19:38.440,1,SO,103005,1,0,761,116.7,LT-20260328-091741
2026-03-28 09:19:39.246,1,SO,103006,1,0,804,117.5,LT-20260328-091741
2026-03-28 09:19:40.015,1,SO,103007,1,0,767,118.3,LT-20260328-091741
2026-03-28 09:19:40.798,1,SO,103008,1,0,781,119,LT-20260328-091741
2026-03-28 09:19:41.576,1,SO,103009,1,0,777,119.8,LT-20260328-091741
2026-03-28 09:19:42.368,1,SO,103010,1,0,790,120.6,LT-20260328-091741
2026-03-28 09:19:43.154,1,SO,103011,1,0,784,121.4,LT-20260328-091741
2026-03-28 09:19:43.919,1,SO,103012,1,0,763,122.2,LT-20260328-091741
2026-03-28 09:19:44.704,1,SO,103013,1,0,783,122.9,LT-20260328-091741
2026-03-28 09:19:45.540,1,SO,103014,1,0,833,123.8,LT-20260328-091741
2026-03-28 09:19:46.295,1,SO,103015,1,0,752,124.5,LT-20260328-091741
2026-03-28 09:19:47.110,1,SO,103016,1,0,813,125.4,LT-20260328-091741
2026-03-28 09:19:47.873,1,SO,103017,1,0,761,126.1,LT-20260328-091741
2026-03-28 09:19:48.664,1,SO,103018,1,0,788,126.9,LT-20260328-091741
2026-03-28 09:19:49.432,1,SO,103019,1,0,765,127.7,LT-20260328-091741
2026-03-28 09:19:50.244,1,SO,103020,1,0,809,128.5,LT-20260328-091741
2026-03-28 09:19:51.069,1,SO,103021,1,0,823,129.3,LT-20260328-091741
2026-03-28 09:19:51.851,1,SO,103022,1,0,779,130.1,LT-20260328-091741
2026-03-28 09:19:52.626,1,SO,103023,1,0,774,130.9,LT-20260328-091741
2026-03-28 09:19:53.368,1,SO,103024,1,0,741,131.6,LT-20260328-091741
2026-03-28 09:19:54.130,1,SO,103025,1,0,760,132.4,LT-20260328-091741
2026-03-28 09:19:54.984,1,SO,103026,1,0,852,133.2,LT-20260328-091741
2026-03-28 09:19:55.778,1,SO,103027,1,0,792,134,LT-20260328-091741
2026-03-28 09:19:56.556,1,SO,103028,1,0,777,134.8,LT-20260328-091741
2026-03-28 09:19:57.311,1,SO,103029,1,0,752,135.6,LT-20260328-091741
2026-03-28 09:19:58.093,1,SO,103030,1,0,780,136.3,LT-20260328-091741
2026-03-28 09:19:58.878,1,SO,103031,1,0,783,137.1,LT-20260328-091741
2026-03-28 09:19:59.649,1,SO,103032,1,0,768,137.9,LT-20260328-091741
2026-03-28 09:20:00.444,1,SO,103033,1,0,794,138.7,LT-20260328-091741
2026-03-28 09:20:01.020,1,SO,103034,1,0,574,139.3,LT-20260328-091741
2026-03-28 09:20:01.639,1,SO,103035,1,0,615,139.9,LT-20260328-091741
2026-03-28 09:20:02.229,1,SO,103036,1,0,588,140.5,LT-20260328-091741
2026-03-28 09:20:02.800,1,SO,103037,1,0,568,141,LT-20260328-091741
2026-03-28 09:20:03.372,1,SO,103038,1,0,571,141.6,LT-20260328-091741
2026-03-28 09:20:03.949,1,SO,103039,1,0,575,142.2,LT-20260328-091741
2026-03-28 09:20:04.503,1,SO,103040,1,0,554,142.7,LT-20260328-091741
2026-03-28 09:20:05.104,1,SO,103041,1,0,599,143.3,LT-20260328-091741
2026-03-28 09:20:05.670,1,SO,103042,1,0,564,143.9,LT-20260328-091741
2026-03-28 09:20:06.221,1,SO,103043,1,0,550,144.5,LT-20260328-091741
2026-03-28 09:20:06.777,1,SO,103044,1,0,554,145,LT-20260328-091741
2026-03-28 09:20:07.493,1,SO,103045,1,0,714,145.7,LT-20260328-091741
2026-03-28 09:20:08.088,1,SO,103046,1,0,593,146.3,LT-20260328-091741
2026-03-28 09:20:08.674,1,SO,103047,1,0,584,146.9,LT-20260328-091741
2026-03-28 09:20:09.323,1,SO,103048,1,0,647,147.6,LT-20260328-091741
2026-03-28 09:20:09.899,1,SO,103049,1,0,574,148.1,LT-20260328-091741
2026-03-28 09:20:10.474,1,SO,103050,1,0,573,148.7,LT-20260328-091741
2026-03-28 09:20:11.209,1,SO,103051,1,0,732,149.5,LT-20260328-091741
2026-03-28 09:20:12.011,1,SO,103052,1,0,800,150.3,LT-20260328-091741
2026-03-28 09:20:12.794,1,SO,103053,1,0,781,151,LT-20260328-091741
2026-03-28 09:20:13.596,1,SO,103054,1,0,800,151.8,LT-20260328-091741
2026-03-28 09:20:14.371,1,SO,103055,1,0,772,152.6,LT-20260328-091741
2026-03-28 09:20:15.161,1,SO,103056,1,0,788,153.4,LT-20260328-091741
2026-03-28 09:20:16.096,1,SO,103057,1,0,933,154.3,LT-20260328-091741
2026-03-28 09:20:16.857,1,SO,103058,1,0,758,155.1,LT-20260328-091741
2026-03-28 09:20:17.638,1,SO,103059,1,0,776,155.9,LT-20260328-091741
2026-03-28 09:20:18.413,1,SO,103060,1,0,773,156.7,LT-20260328-091741
2026-03-28 09:20:19.201,1,SO,103061,1,0,787,157.4,LT-20260328-091741
2026-03-28 09:20:20.011,1,SO,103062,1,0,808,158.3,LT-20260328-091741
2026-03-28 09:20:20.774,1,SO,103063,1,0,760,159,LT-20260328-091741
2026-03-28 09:20:21.625,1,SO,103064,1,0,848,159.9,LT-20260328-091741
2026-03-28 09:20:22.205,1,SO,103065,1,0,579,160.5,LT-20260328-091741
2026-03-28 09:20:22.802,1,SO,103066,1,0,593,161,LT-20260328-091741
2026-03-28 09:20:23.378,1,SO,103067,1,0,575,161.6,LT-20260328-091741
2026-03-28 09:20:23.937,1,SO,103068,1,0,556,162.2,LT-20260328-091741
2026-03-28 09:20:24.495,1,SO,103069,1,0,557,162.7,LT-20260328-091741
2026-03-28 09:20:25.116,1,SO,103070,1,0,618,163.4,LT-20260328-091741
2026-03-28 09:20:25.696,1,SO,103071,1,0,578,163.9,LT-20260328-091741
2026-03-28 09:20:26.295,1,SO,103072,1,0,596,164.5,LT-20260328-091741
2026-03-28 09:20:26.879,1,SO,103073,1,0,581,165.1,LT-20260328-091741
2026-03-28 09:20:27.468,1,SO,103074,1,0,586,165.7,LT-20260328-091741
2026-03-28 09:20:28.027,1,SO,103075,1,0,557,166.3,LT-20260328-091741
2026-03-28 09:20:28.592,1,SO,103076,1,0,563,166.8,LT-20260328-091741
2026-03-28 09:20:29.191,1,SO,103077,1,0,597,167.4,LT-20260328-091741
2026-03-28 09:20:29.781,1,SO,103078,1,0,587,168,LT-20260328-091741
2026-03-28 09:20:30.366,1,SO,103079,1,0,582,168.6,LT-20260328-091741
2026-03-28 09:20:30.993,1,SO,103080,1,0,625,169.2,LT-20260328-091741
2026-03-28 09:20:31.581,1,SO,103081,1,0,586,169.8,LT-20260328-091741
2026-03-28 09:20:32.164,1,SO,103082,1,0,581,170.4,LT-20260328-091741
2026-03-28 09:20:32.780,1,SO,103083,1,0,614,171,LT-20260328-091741
2026-03-28 09:20:33.344,1,SO,103084,1,0,563,171.6,LT-20260328-091741
2026-03-28 09:20:33.912,1,SO,103085,1,0,565,172.2,LT-20260328-091741
2026-03-28 09:20:34.483,1,SO,103086,1,0,569,172.7,LT-20260328-091741
2026-03-28 09:20:35.079,1,SO,103087,1,0,595,173.3,LT-20260328-091741
2026-03-28 09:20:35.759,1,SO,103088,1,0,678,174,LT-20260328-091741
2026-03-28 09:20:36.387,1,SO,103089,1,0,625,174.6,LT-20260328-091741
2026-03-28 09:20:36.978,1,SO,103090,1,0,589,175.2,LT-20260328-091741
2026-03-28 09:20:37.534,1,SO,103091,1,0,554,175.8,LT-20260328-091741
2026-03-28 09:20:38.105,1,SO,103092,1,0,569,176.3,LT-20260328-091741
2026-03-28 09:20:38.683,1,SO,103093,1,0,575,176.9,LT-20260328-091741
2026-03-28 09:20:39.268,1,SO,103094,1,0,582,177.5,LT-20260328-091741
2026-03-28 09:20:39.852,1,SO,103095,1,0,582,178.1,LT-20260328-091741
2026-03-28 09:20:40.425,1,SO,103096,1,0,569,178.7,LT-20260328-091741
2026-03-28 09:20:41.172,1,SO,103097,1,0,744,179.4,LT-20260328-091741
2026-03-28 09:20:41.983,1,SO,103098,1,0,807,180.2,LT-20260328-091741
2026-03-28 09:20:42.748,1,SO,103099,1,0,763,181,LT-20260328-091741
2026-03-28 09:20:43.522,1,SO,103100,1,0,772,181.8,LT-20260328-091741
2026-03-28 09:20:44.303,1,SO,103101,1,0,779,182.5,LT-20260328-091741
2026-03-28 09:20:45.068,1,SO,103102,1,0,762,183.3,LT-20260328-091741
2026-03-28 09:20:45.846,1,SO,103103,1,0,776,184.1,LT-20260328-091741
2026-03-28 09:20:46.614,1,SO,103104,1,0,766,184.9,LT-20260328-091741
2026-03-28 09:20:47.372,1,SO,103105,1,0,757,185.6,LT-20260328-091741
2026-03-28 09:20:48.144,1,SO,103106,1,0,770,186.4,LT-20260328-091741
2026-03-28 09:20:48.914,1,SO,103107,1,0,767,187.2,LT-20260328-091741
2026-03-28 09:20:49.710,1,SO,103108,1,0,794,188,LT-20260328-091741
2026-03-28 09:20:50.519,1,SO,103109,1,0,807,188.8,LT-20260328-091741
2026-03-28 09:20:51.282,1,SO,103110,1,0,762,189.5,LT-20260328-091741
2026-03-28 09:20:52.067,1,SO,103111,1,0,783,190.3,LT-20260328-091741
2026-03-28 09:20:52.860,1,SO,103112,1,0,790,191.1,LT-20260328-091741
2026-03-28 09:20:53.626,1,SO,103113,1,0,765,191.9,LT-20260328-091741
2026-03-28 09:20:54.712,1,SO,103114,1,0,1083,193,LT-20260328-091741
2026-03-28 09:20:55.521,1,SO,103115,1,0,808,193.8,LT-20260328-091741
2026-03-28 09:20:56.292,1,SO,103116,1,0,768,194.5,LT-20260328-091741
2026-03-28 09:20:57.118,1,SO,103117,1,0,824,195.4,LT-20260328-091741
2026-03-28 09:20:57.906,1,SO,103118,1,0,786,196.2,LT-20260328-091741
2026-03-28 09:20:58.689,1,SO,103119,1,0,781,196.9,LT-20260328-091741
2026-03-28 09:20:59.474,1,SO,103120,1,0,782,197.7,LT-20260328-091741
2026-03-28 09:21:00.222,1,SO,103121,1,0,746,198.5,LT-20260328-091741
2026-03-28 09:21:00.927,1,SO,103122,1,0,703,199.2,LT-20260328-091741
2026-03-28 09:21:01.535,1,SO,103123,1,0,606,199.8,LT-20260328-091741
2026-03-28 09:21:02.144,1,SO,103124,1,0,606,200.4,LT-20260328-091741
2026-03-28 09:21:02.711,1,SO,103125,1,0,566,201,LT-20260328-091741
2026-03-28 09:21:03.305,1,SO,103126,1,0,591,201.5,LT-20260328-091741
2026-03-28 09:21:03.900,1,SO,103127,1,0,593,202.1,LT-20260328-091741
2026-03-28 09:21:04.503,1,SO,103128,1,0,603,202.7,LT-20260328-091741
2026-03-28 09:21:05.081,1,SO,103129,1,0,576,203.3,LT-20260328-091741
2026-03-28 09:21:05.665,1,SO,103130,1,0,581,203.9,LT-20260328-091741
2026-03-28 09:21:06.274,1,SO,103131,1,0,608,204.5,LT-20260328-091741
2026-03-28 09:21:06.925,1,SO,103132,1,0,648,205.2,LT-20260328-091741
2026-03-28 09:21:07.553,1,SO,103133,1,0,625,205.8,LT-20260328-091741
2026-03-28 09:21:08.149,1,SO,103134,1,0,594,206.4,LT-20260328-091741
2026-03-28 09:21:08.758,1,SO,103135,1,0,606,207,LT-20260328-091741
2026-03-28 09:21:09.351,1,SO,103136,1,0,591,207.6,LT-20260328-091741
2026-03-28 09:21:09.945,1,SO,103137,1,0,593,208.2,LT-20260328-091741
2026-03-28 09:21:10.574,1,SO,103138,1,0,625,208.8,LT-20260328-091741
2026-03-28 09:21:11.332,1,SO,103139,1,0,756,209.6,LT-20260328-091741
2026-03-28 09:21:12.121,1,SO,103140,1,0,785,210.4,LT-20260328-091741
2026-03-28 09:21:12.880,1,SO,103141,1,0,755,211.1,LT-20260328-091741
2026-03-28 09:21:13.648,1,SO,103142,1,0,766,211.9,LT-20260328-091741
2026-03-28 09:21:14.422,1,SO,103143,1,0,773,212.7,LT-20260328-091741
2026-03-28 09:21:15.207,1,SO,103144,1,0,783,213.5,LT-20260328-091741
2026-03-28 09:21:15.972,1,SO,103145,1,0,762,214.2,LT-20260328-091741
2026-03-28 09:21:16.739,1,SO,103146,1,0,765,215,LT-20260328-091741
2026-03-28 09:21:17.512,1,SO,103147,1,0,770,215.8,LT-20260328-091741
2026-03-28 09:21:18.298,1,SO,103148,1,0,783,216.5,LT-20260328-091741
2026-03-28 09:21:19.072,1,SO,103149,1,0,771,217.3,LT-20260328-091741
2026-03-28 09:21:19.839,1,SO,103150,1,0,766,218.1,LT-20260328-091741
2026-03-28 09:21:20.561,1,SO,103151,1,0,719,218.8,LT-20260328-091741
2026-03-28 09:21:21.176,1,SO,103152,1,0,607,219.4,LT-20260328-091741
2026-03-28 09:21:21.770,1,SO,103153,1,0,592,220,LT-20260328-091741
2026-03-28 09:21:22.349,1,SO,103154,1,0,576,220.6,LT-20260328-091741
2026-03-28 09:21:22.920,1,SO,103155,1,0,568,221.2,LT-20260328-091741
2026-03-28 09:21:23.508,1,SO,103156,1,0,586,221.8,LT-20260328-091741
2026-03-28 09:21:24.149,1,SO,103157,1,0,640,222.4,LT-20260328-091741
2026-03-28 09:21:24.734,1,SO,103158,1,0,582,223,LT-20260328-091741
2026-03-28 09:21:25.339,1,SO,103159,1,0,603,223.6,LT-20260328-091741
2026-03-28 09:21:25.912,1,SO,103160,1,0,570,224.2,LT-20260328-091741
2026-03-28 09:21:26.489,1,SO,103161,1,0,575,224.7,LT-20260328-091741
2026-03-28 09:21:27.066,1,SO,103162,1,0,575,225.3,LT-20260328-091741
2026-03-28 09:21:27.644,1,SO,103163,1,0,576,225.9,LT-20260328-091741
2026-03-28 09:21:28.239,1,SO,103164,1,0,593,226.5,LT-20260328-091741
2026-03-28 09:21:28.811,1,SO,103165,1,0,570,227.1,LT-20260328-091741
2026-03-28 09:21:29.420,1,SO,103166,1,0,607,227.7,LT-20260328-091741
2026-03-28 09:21:30.003,1,SO,103167,1,0,580,228.2,LT-20260328-091741
2026-03-28 09:21:30.587,1,SO,103168,1,0,582,228.8,LT-20260328-091741
2026-03-28 09:21:31.164,1,SO,103169,1,0,574,229.4,LT-20260328-091741
